x y z meta\\
0.70 1.88 1380.32 1380.32\\
0.72 1.88 1382.20 1382.20\\
0.74 1.88 1384.02 1384.02\\
0.75 1.88 1385.80 1385.80\\
0.77 1.88 1387.54 1387.54\\
0.78 1.88 1389.23 1389.23\\
0.80 1.88 1390.88 1390.88\\
0.82 1.88 1392.48 1392.48\\
0.83 1.88 1394.04 1394.04\\
0.85 1.88 1395.55 1395.55\\
0.86 1.88 1397.02 1397.02\\
0.88 1.88 1398.45 1398.45\\
0.90 1.88 1399.82 1399.82\\
0.91 1.88 1401.16 1401.16\\
0.93 1.88 1402.45 1402.45\\
0.94 1.88 1403.69 1403.69\\
0.96 1.88 1404.89 1404.89\\
0.98 1.88 1406.04 1406.04\\
0.99 1.88 1407.15 1407.15\\
1.01 1.88 1408.22 1408.22\\
1.02 1.88 1409.24 1409.24\\
1.04 1.88 1410.21 1410.21\\
1.06 1.88 1411.14 1411.14\\
1.07 1.88 1412.02 1412.02\\
1.09 1.88 1412.86 1412.86\\
1.10 1.88 1413.66 1413.66\\
1.12 1.88 1414.41 1414.41\\
1.14 1.88 1415.11 1415.11\\
1.15 1.88 1415.77 1415.77\\
1.17 1.88 1416.39 1416.39\\
1.18 1.88 1416.96 1416.96\\
1.20 1.88 1417.49 1417.49\\
1.22 1.88 1417.97 1417.97\\
1.23 1.88 1418.40 1418.40\\
1.25 1.88 1418.79 1418.79\\
1.26 1.88 1419.14 1419.14\\
1.28 1.88 1419.44 1419.44\\
1.30 1.88 1419.70 1419.70\\
1.31 1.88 1419.91 1419.91\\
1.33 1.88 1420.07 1420.07\\
1.34 1.88 1420.20 1420.20\\
1.36 1.88 1420.27 1420.27\\
1.38 1.88 1420.31 1420.31\\
1.39 1.88 1420.29 1420.29\\
1.41 1.88 1420.23 1420.23\\
1.42 1.88 1420.13 1420.13\\
1.44 1.88 1419.98 1419.98\\
1.46 1.88 1419.79 1419.79\\
1.47 1.88 1419.55 1419.55\\
1.49 1.88 1419.27 1419.27\\
1.50 1.88 1418.95 1418.95\\
1.52 1.88 1418.57 1418.57\\
1.54 1.88 1418.16 1418.16\\
1.55 1.88 1417.70 1417.70\\
1.57 1.88 1417.19 1417.19\\
1.58 1.88 1416.64 1416.64\\
1.60 1.88 1416.04 1416.04\\
1.62 1.88 1415.40 1415.40\\
1.63 1.88 1414.71 1414.71\\
1.65 1.88 1413.98 1413.98\\
1.66 1.88 1413.21 1413.21\\
1.68 1.88 1412.39 1412.39\\
1.70 1.88 1411.52 1411.52\\
1.71 1.88 1410.61 1410.61\\
1.73 1.88 1409.66 1409.66\\
1.74 1.88 1408.66 1408.66\\
1.76 1.88 1407.61 1407.61\\
1.78 1.88 1406.52 1406.52\\
1.79 1.88 1405.39 1405.39\\
1.81 1.88 1404.21 1404.21\\
1.82 1.88 1402.98 1402.98\\
1.84 1.88 1401.71 1401.71\\
1.86 1.88 1400.40 1400.40\\
1.87 1.88 1399.04 1399.04\\
1.89 1.88 1397.63 1397.63\\
1.90 1.88 1396.19 1396.19\\
1.92 1.88 1394.69 1394.69\\
1.94 1.88 1393.15 1393.15\\
1.95 1.88 1391.57 1391.57\\
1.97 1.88 1389.94 1389.94\\
1.98 1.88 1388.27 1388.27\\
2.00 1.88 1386.55 1386.55\\
2.02 1.88 1384.79 1384.79\\
2.03 1.88 1382.98 1382.98\\
2.05 1.88 1381.13 1381.13\\
2.06 1.88 1379.23 1379.23\\
2.08 1.88 1377.29 1377.29\\
2.10 1.88 1375.30 1375.30\\
2.11 1.88 1373.27 1373.27\\
2.13 1.88 1371.19 1371.19\\
2.14 1.88 1369.07 1369.07\\
2.16 1.88 1366.90 1366.90\\
2.18 1.88 1364.69 1364.69\\
2.19 1.88 1362.43 1362.43\\
2.21 1.88 1360.13 1360.13\\
2.22 1.88 1357.78 1357.78\\
2.24 1.88 1355.39 1355.39\\
2.26 1.88 1352.96 1352.96\\
2.27 1.88 1350.47 1350.47\\
2.29 1.88 1347.95 1347.95\\
2.30 1.88 1345.38 1345.38\\
2.32 1.88 1342.76 1342.76\\
2.34 1.88 1340.10 1340.10\\
2.35 1.88 1337.40 1337.40\\
2.37 1.88 1334.65 1334.65\\
2.38 1.88 1331.85 1331.85\\
2.40 1.88 1329.01 1329.01\\
2.42 1.88 1326.13 1326.13\\
2.43 1.88 1323.20 1323.20\\
2.45 1.88 1320.22 1320.22\\
2.46 1.88 1317.20 1317.20\\
2.48 1.88 1314.14 1314.14\\
2.50 1.88 1311.03 1311.03\\
2.51 1.88 1307.87 1307.87\\
2.53 1.88 1304.67 1304.67\\
2.54 1.88 1301.43 1301.43\\
2.56 1.88 1298.14 1298.14\\
2.58 1.88 1294.81 1294.81\\
2.59 1.88 1291.43 1291.43\\
2.61 1.88 1288.01 1288.01\\
2.62 1.88 1284.54 1284.54\\
2.64 1.88 1281.02 1281.02\\
2.66 1.88 1277.47 1277.47\\
2.67 1.88 1273.86 1273.86\\
2.69 1.88 1270.21 1270.21\\
2.70 1.88 1266.52 1266.52\\
2.72 1.88 1262.78 1262.78\\
2.74 1.88 1259.00 1259.00\\
2.75 1.88 1255.17 1255.17\\
2.77 1.88 1251.30 1251.30\\
2.78 1.88 1247.38 1247.38\\
2.80 1.88 1243.42 1243.42\\
2.82 1.88 1239.42 1239.42\\
2.83 1.88 1235.36 1235.36\\
2.85 1.88 1231.27 1231.27\\
2.86 1.88 1227.13 1227.13\\
2.88 1.88 1222.94 1222.94\\
2.90 1.88 1218.71 1218.71\\
2.91 1.88 1214.43 1214.43\\
2.93 1.88 1210.11 1210.11\\
2.94 1.88 1205.75 1205.75\\
2.96 1.88 1201.33 1201.33\\
2.98 1.88 1196.88 1196.88\\
2.99 1.88 1192.38 1192.38\\
0.00 1.89 1255.97 1255.97\\
0.02 1.89 1259.82 1259.82\\
0.03 1.89 1263.62 1263.62\\
0.05 1.89 1267.38 1267.38\\
0.06 1.89 1271.09 1271.09\\
0.08 1.89 1274.76 1274.76\\
0.10 1.89 1278.39 1278.39\\
0.11 1.89 1281.97 1281.97\\
0.13 1.89 1285.50 1285.50\\
0.14 1.89 1288.99 1288.99\\
0.16 1.89 1292.43 1292.43\\
0.18 1.89 1295.83 1295.83\\
0.19 1.89 1299.19 1299.19\\
0.21 1.89 1302.50 1302.50\\
0.22 1.89 1305.76 1305.76\\
0.24 1.89 1308.98 1308.98\\
0.26 1.89 1312.16 1312.16\\
0.27 1.89 1315.29 1315.29\\
0.29 1.89 1318.37 1318.37\\
0.30 1.89 1321.41 1321.41\\
0.32 1.89 1324.41 1324.41\\
0.34 1.89 1327.36 1327.36\\
0.35 1.89 1330.27 1330.27\\
0.37 1.89 1333.13 1333.13\\
0.38 1.89 1335.94 1335.94\\
0.40 1.89 1338.72 1338.72\\
0.42 1.89 1341.44 1341.44\\
0.43 1.89 1344.12 1344.12\\
0.45 1.89 1346.76 1346.76\\
0.46 1.89 1349.35 1349.35\\
0.48 1.89 1351.90 1351.90\\
0.50 1.89 1354.40 1354.40\\
0.51 1.89 1356.86 1356.86\\
0.53 1.89 1359.27 1359.27\\
0.54 1.89 1361.64 1361.64\\
0.56 1.89 1363.96 1363.96\\
0.58 1.89 1366.24 1366.24\\
0.59 1.89 1368.47 1368.47\\
0.61 1.89 1370.66 1370.66\\
0.62 1.89 1372.80 1372.80\\
0.64 1.89 1374.90 1374.90\\
0.66 1.89 1376.95 1376.95\\
0.67 1.89 1378.96 1378.96\\
0.69 1.89 1380.93 1380.93\\
0.70 1.89 1382.84 1382.84\\
0.72 1.89 1384.72 1384.72\\
0.74 1.89 1386.55 1386.55\\
0.75 1.89 1388.33 1388.33\\
0.77 1.89 1390.07 1390.07\\
0.78 1.89 1391.76 1391.76\\
0.80 1.89 1393.41 1393.41\\
0.82 1.89 1395.02 1395.02\\
0.83 1.89 1396.58 1396.58\\
0.85 1.89 1398.09 1398.09\\
0.86 1.89 1399.56 1399.56\\
0.88 1.89 1400.99 1400.99\\
0.90 1.89 1402.37 1402.37\\
0.91 1.89 1403.70 1403.70\\
0.93 1.89 1404.99 1404.99\\
0.94 1.89 1406.24 1406.24\\
0.96 1.89 1407.44 1407.44\\
0.98 1.89 1408.60 1408.60\\
0.99 1.89 1409.71 1409.71\\
1.01 1.89 1410.77 1410.77\\
1.02 1.89 1411.79 1411.79\\
1.04 1.89 1412.77 1412.77\\
1.06 1.89 1413.70 1413.70\\
1.07 1.89 1414.59 1414.59\\
1.09 1.89 1415.43 1415.43\\
1.10 1.89 1416.23 1416.23\\
1.12 1.89 1416.98 1416.98\\
1.14 1.89 1417.69 1417.69\\
1.15 1.89 1418.35 1418.35\\
1.17 1.89 1418.97 1418.97\\
1.18 1.89 1419.54 1419.54\\
1.20 1.89 1420.07 1420.07\\
1.22 1.89 1420.55 1420.55\\
1.23 1.89 1420.99 1420.99\\
1.25 1.89 1421.38 1421.38\\
1.26 1.89 1421.73 1421.73\\
1.28 1.89 1422.03 1422.03\\
1.30 1.89 1422.29 1422.29\\
1.31 1.89 1422.50 1422.50\\
1.33 1.89 1422.67 1422.67\\
1.34 1.89 1422.79 1422.79\\
1.36 1.89 1422.87 1422.87\\
1.38 1.89 1422.91 1422.91\\
1.39 1.89 1422.90 1422.90\\
1.41 1.89 1422.84 1422.84\\
1.42 1.89 1422.74 1422.74\\
1.44 1.89 1422.59 1422.59\\
1.46 1.89 1422.40 1422.40\\
1.47 1.89 1422.17 1422.17\\
1.49 1.89 1421.89 1421.89\\
1.50 1.89 1421.56 1421.56\\
1.52 1.89 1421.19 1421.19\\
1.54 1.89 1420.78 1420.78\\
1.55 1.89 1420.32 1420.32\\
1.57 1.89 1419.81 1419.81\\
1.58 1.89 1419.26 1419.26\\
1.60 1.89 1418.67 1418.67\\
1.62 1.89 1418.03 1418.03\\
1.63 1.89 1417.35 1417.35\\
1.65 1.89 1416.62 1416.62\\
1.66 1.89 1415.84 1415.84\\
1.68 1.89 1415.02 1415.02\\
1.70 1.89 1414.16 1414.16\\
1.71 1.89 1413.25 1413.25\\
1.73 1.89 1412.30 1412.30\\
1.74 1.89 1411.30 1411.30\\
1.76 1.89 1410.26 1410.26\\
1.78 1.89 1409.17 1409.17\\
1.79 1.89 1408.04 1408.04\\
1.81 1.89 1406.86 1406.86\\
1.82 1.89 1405.64 1405.64\\
1.84 1.89 1404.37 1404.37\\
1.86 1.89 1403.06 1403.06\\
1.87 1.89 1401.70 1401.70\\
1.89 1.89 1400.30 1400.30\\
1.90 1.89 1398.85 1398.85\\
1.92 1.89 1397.36 1397.36\\
1.94 1.89 1395.82 1395.82\\
1.95 1.89 1394.24 1394.24\\
1.97 1.89 1392.61 1392.61\\
1.98 1.89 1390.94 1390.94\\
2.00 1.89 1389.22 1389.22\\
2.02 1.89 1387.46 1387.46\\
2.03 1.89 1385.66 1385.66\\
2.05 1.89 1383.81 1383.81\\
2.06 1.89 1381.91 1381.91\\
2.08 1.89 1379.97 1379.97\\
2.10 1.89 1377.98 1377.98\\
2.11 1.89 1375.95 1375.95\\
2.13 1.89 1373.88 1373.88\\
2.14 1.89 1371.76 1371.76\\
2.16 1.89 1369.59 1369.59\\
2.18 1.89 1367.38 1367.38\\
2.19 1.89 1365.13 1365.13\\
2.21 1.89 1362.83 1362.83\\
2.22 1.89 1360.48 1360.48\\
2.24 1.89 1358.10 1358.10\\
2.26 1.89 1355.66 1355.66\\
2.27 1.89 1353.18 1353.18\\
2.29 1.89 1350.66 1350.66\\
2.30 1.89 1348.09 1348.09\\
2.32 1.89 1345.47 1345.47\\
2.34 1.89 1342.82 1342.82\\
2.35 1.89 1340.11 1340.11\\
2.37 1.89 1337.36 1337.36\\
2.38 1.89 1334.57 1334.57\\
2.40 1.89 1331.73 1331.73\\
2.42 1.89 1328.85 1328.85\\
2.43 1.89 1325.92 1325.92\\
2.45 1.89 1322.95 1322.95\\
2.46 1.89 1319.93 1319.93\\
2.48 1.89 1316.87 1316.87\\
2.50 1.89 1313.76 1313.76\\
2.51 1.89 1310.61 1310.61\\
2.53 1.89 1307.41 1307.41\\
2.54 1.89 1304.17 1304.17\\
2.56 1.89 1300.88 1300.88\\
2.58 1.89 1297.55 1297.55\\
2.59 1.89 1294.17 1294.17\\
2.61 1.89 1290.75 1290.75\\
2.62 1.89 1287.29 1287.29\\
2.64 1.89 1283.77 1283.77\\
2.66 1.89 1280.22 1280.22\\
2.67 1.89 1276.62 1276.62\\
2.69 1.89 1272.97 1272.97\\
2.70 1.89 1269.28 1269.28\\
2.72 1.89 1265.54 1265.54\\
2.74 1.89 1261.76 1261.76\\
2.75 1.89 1257.94 1257.94\\
2.77 1.89 1254.07 1254.07\\
2.78 1.89 1250.15 1250.15\\
2.80 1.89 1246.19 1246.19\\
2.82 1.89 1242.19 1242.19\\
2.83 1.89 1238.14 1238.14\\
2.85 1.89 1234.04 1234.04\\
2.86 1.89 1229.90 1229.90\\
2.88 1.89 1225.72 1225.72\\
2.90 1.89 1221.49 1221.49\\
2.91 1.89 1217.22 1217.22\\
2.93 1.89 1212.90 1212.90\\
2.94 1.89 1208.53 1208.53\\
2.96 1.89 1204.12 1204.12\\
2.98 1.89 1199.67 1199.67\\
2.99 1.89 1195.17 1195.17\\
0.00 1.90 1258.39 1258.39\\
0.02 1.90 1262.24 1262.24\\
0.03 1.90 1266.05 1266.05\\
0.05 1.90 1269.81 1269.81\\
0.06 1.90 1273.52 1273.52\\
0.08 1.90 1277.20 1277.20\\
0.10 1.90 1280.82 1280.82\\
0.11 1.90 1284.40 1284.40\\
0.13 1.90 1287.94 1287.94\\
0.14 1.90 1291.43 1291.43\\
0.16 1.90 1294.88 1294.88\\
0.18 1.90 1298.28 1298.28\\
0.19 1.90 1301.63 1301.63\\
0.21 1.90 1304.95 1304.95\\
0.22 1.90 1308.21 1308.21\\
0.24 1.90 1311.43 1311.43\\
0.26 1.90 1314.61 1314.61\\
0.27 1.90 1317.74 1317.74\\
0.29 1.90 1320.83 1320.83\\
0.30 1.90 1323.87 1323.87\\
0.32 1.90 1326.87 1326.87\\
0.34 1.90 1329.82 1329.82\\
0.35 1.90 1332.73 1332.73\\
0.37 1.90 1335.60 1335.60\\
0.38 1.90 1338.41 1338.41\\
0.40 1.90 1341.19 1341.19\\
0.42 1.90 1343.91 1343.91\\
0.43 1.90 1346.60 1346.60\\
0.45 1.90 1349.24 1349.24\\
0.46 1.90 1351.83 1351.83\\
0.48 1.90 1354.38 1354.38\\
0.50 1.90 1356.88 1356.88\\
0.51 1.90 1359.34 1359.34\\
0.53 1.90 1361.76 1361.76\\
0.54 1.90 1364.13 1364.13\\
0.56 1.90 1366.45 1366.45\\
0.58 1.90 1368.73 1368.73\\
0.59 1.90 1370.97 1370.97\\
0.61 1.90 1373.15 1373.15\\
0.62 1.90 1375.30 1375.30\\
0.64 1.90 1377.40 1377.40\\
0.66 1.90 1379.46 1379.46\\
0.67 1.90 1381.47 1381.47\\
0.69 1.90 1383.43 1383.43\\
0.70 1.90 1385.35 1385.35\\
0.72 1.90 1387.23 1387.23\\
0.74 1.90 1389.06 1389.06\\
0.75 1.90 1390.84 1390.84\\
0.77 1.90 1392.59 1392.59\\
0.78 1.90 1394.28 1394.28\\
0.80 1.90 1395.93 1395.93\\
0.82 1.90 1397.54 1397.54\\
0.83 1.90 1399.10 1399.10\\
0.85 1.90 1400.62 1400.62\\
0.86 1.90 1402.09 1402.09\\
0.88 1.90 1403.52 1403.52\\
0.90 1.90 1404.90 1404.90\\
0.91 1.90 1406.24 1406.24\\
0.93 1.90 1407.53 1407.53\\
0.94 1.90 1408.78 1408.78\\
0.96 1.90 1409.98 1409.98\\
0.98 1.90 1411.14 1411.14\\
0.99 1.90 1412.25 1412.25\\
1.01 1.90 1413.32 1413.32\\
1.02 1.90 1414.34 1414.34\\
1.04 1.90 1415.32 1415.32\\
1.06 1.90 1416.25 1416.25\\
1.07 1.90 1417.14 1417.14\\
1.09 1.90 1417.98 1417.98\\
1.10 1.90 1418.78 1418.78\\
1.12 1.90 1419.54 1419.54\\
1.14 1.90 1420.24 1420.24\\
1.15 1.90 1420.91 1420.91\\
1.17 1.90 1421.53 1421.53\\
1.18 1.90 1422.10 1422.10\\
1.20 1.90 1422.63 1422.63\\
1.22 1.90 1423.12 1423.12\\
1.23 1.90 1423.56 1423.56\\
1.25 1.90 1423.95 1423.95\\
1.26 1.90 1424.30 1424.30\\
1.28 1.90 1424.61 1424.61\\
1.30 1.90 1424.87 1424.87\\
1.31 1.90 1425.08 1425.08\\
1.33 1.90 1425.25 1425.25\\
1.34 1.90 1425.38 1425.38\\
1.36 1.90 1425.46 1425.46\\
1.38 1.90 1425.49 1425.49\\
1.39 1.90 1425.48 1425.48\\
1.41 1.90 1425.43 1425.43\\
1.42 1.90 1425.33 1425.33\\
1.44 1.90 1425.19 1425.19\\
1.46 1.90 1425.00 1425.00\\
1.47 1.90 1424.77 1424.77\\
1.49 1.90 1424.49 1424.49\\
1.50 1.90 1424.16 1424.16\\
1.52 1.90 1423.80 1423.80\\
1.54 1.90 1423.38 1423.38\\
1.55 1.90 1422.93 1422.93\\
1.57 1.90 1422.42 1422.42\\
1.58 1.90 1421.87 1421.87\\
1.60 1.90 1421.28 1421.28\\
1.62 1.90 1420.65 1420.65\\
1.63 1.90 1419.96 1419.96\\
1.65 1.90 1419.24 1419.24\\
1.66 1.90 1418.46 1418.46\\
1.68 1.90 1417.65 1417.65\\
1.70 1.90 1416.79 1416.79\\
1.71 1.90 1415.88 1415.88\\
1.73 1.90 1414.93 1414.93\\
1.74 1.90 1413.93 1413.93\\
1.76 1.90 1412.89 1412.89\\
1.78 1.90 1411.80 1411.80\\
1.79 1.90 1410.67 1410.67\\
1.81 1.90 1409.50 1409.50\\
1.82 1.90 1408.28 1408.28\\
1.84 1.90 1407.01 1407.01\\
1.86 1.90 1405.70 1405.70\\
1.87 1.90 1404.34 1404.34\\
1.89 1.90 1402.94 1402.94\\
1.90 1.90 1401.50 1401.50\\
1.92 1.90 1400.01 1400.01\\
1.94 1.90 1398.47 1398.47\\
1.95 1.90 1396.89 1396.89\\
1.97 1.90 1395.27 1395.27\\
1.98 1.90 1393.60 1393.60\\
2.00 1.90 1391.89 1391.89\\
2.02 1.90 1390.13 1390.13\\
2.03 1.90 1388.32 1388.32\\
2.05 1.90 1386.47 1386.47\\
2.06 1.90 1384.58 1384.58\\
2.08 1.90 1382.64 1382.64\\
2.10 1.90 1380.66 1380.66\\
2.11 1.90 1378.63 1378.63\\
2.13 1.90 1376.55 1376.55\\
2.14 1.90 1374.44 1374.44\\
2.16 1.90 1372.27 1372.27\\
2.18 1.90 1370.07 1370.07\\
2.19 1.90 1367.81 1367.81\\
2.21 1.90 1365.51 1365.51\\
2.22 1.90 1363.17 1363.17\\
2.24 1.90 1360.78 1360.78\\
2.26 1.90 1358.35 1358.35\\
2.27 1.90 1355.87 1355.87\\
2.29 1.90 1353.35 1353.35\\
2.30 1.90 1350.79 1350.79\\
2.32 1.90 1348.17 1348.17\\
2.34 1.90 1345.52 1345.52\\
2.35 1.90 1342.82 1342.82\\
2.37 1.90 1340.07 1340.07\\
2.38 1.90 1337.28 1337.28\\
2.40 1.90 1334.44 1334.44\\
2.42 1.90 1331.56 1331.56\\
2.43 1.90 1328.63 1328.63\\
2.45 1.90 1325.66 1325.66\\
2.46 1.90 1322.65 1322.65\\
2.48 1.90 1319.59 1319.59\\
2.50 1.90 1316.48 1316.48\\
2.51 1.90 1313.33 1313.33\\
2.53 1.90 1310.14 1310.14\\
2.54 1.90 1306.90 1306.90\\
2.56 1.90 1303.61 1303.61\\
2.58 1.90 1300.28 1300.28\\
2.59 1.90 1296.91 1296.91\\
2.61 1.90 1293.49 1293.49\\
2.62 1.90 1290.02 1290.02\\
2.64 1.90 1286.51 1286.51\\
2.66 1.90 1282.96 1282.96\\
2.67 1.90 1279.36 1279.36\\
2.69 1.90 1275.71 1275.71\\
2.70 1.90 1272.02 1272.02\\
2.72 1.90 1268.29 1268.29\\
2.74 1.90 1264.51 1264.51\\
2.75 1.90 1260.69 1260.69\\
2.77 1.90 1256.82 1256.82\\
2.78 1.90 1252.91 1252.91\\
2.80 1.90 1248.95 1248.95\\
2.82 1.90 1244.95 1244.95\\
2.83 1.90 1240.90 1240.90\\
2.85 1.90 1236.81 1236.81\\
2.86 1.90 1232.67 1232.67\\
2.88 1.90 1228.48 1228.48\\
2.90 1.90 1224.26 1224.26\\
2.91 1.90 1219.98 1219.98\\
2.93 1.90 1215.67 1215.67\\
2.94 1.90 1211.31 1211.31\\
2.96 1.90 1206.90 1206.90\\
2.98 1.90 1202.45 1202.45\\
2.99 1.90 1197.95 1197.95\\
0.00 1.90 1260.80 1260.80\\
0.02 1.90 1264.65 1264.65\\
0.03 1.90 1268.46 1268.46\\
0.05 1.90 1272.22 1272.22\\
0.06 1.90 1275.94 1275.94\\
0.08 1.90 1279.61 1279.61\\
0.10 1.90 1283.24 1283.24\\
0.11 1.90 1286.82 1286.82\\
0.13 1.90 1290.36 1290.36\\
0.14 1.90 1293.86 1293.86\\
0.16 1.90 1297.30 1297.30\\
0.18 1.90 1300.71 1300.71\\
0.19 1.90 1304.07 1304.07\\
0.21 1.90 1307.38 1307.38\\
0.22 1.90 1310.65 1310.65\\
0.24 1.90 1313.87 1313.87\\
0.26 1.90 1317.05 1317.05\\
0.27 1.90 1320.19 1320.19\\
0.29 1.90 1323.27 1323.27\\
0.30 1.90 1326.32 1326.32\\
0.32 1.90 1329.32 1329.32\\
0.34 1.90 1332.27 1332.27\\
0.35 1.90 1335.18 1335.18\\
0.37 1.90 1338.05 1338.05\\
0.38 1.90 1340.87 1340.87\\
0.40 1.90 1343.64 1343.64\\
0.42 1.90 1346.37 1346.37\\
0.43 1.90 1349.06 1349.06\\
0.45 1.90 1351.70 1351.70\\
0.46 1.90 1354.30 1354.30\\
0.48 1.90 1356.85 1356.85\\
0.50 1.90 1359.35 1359.35\\
0.51 1.90 1361.81 1361.81\\
0.53 1.90 1364.23 1364.23\\
0.54 1.90 1366.60 1366.60\\
0.56 1.90 1368.93 1368.93\\
0.58 1.90 1371.21 1371.21\\
0.59 1.90 1373.44 1373.44\\
0.61 1.90 1375.64 1375.64\\
0.62 1.90 1377.78 1377.78\\
0.64 1.90 1379.89 1379.89\\
0.66 1.90 1381.94 1381.94\\
0.67 1.90 1383.95 1383.95\\
0.69 1.90 1385.92 1385.92\\
0.70 1.90 1387.84 1387.84\\
0.72 1.90 1389.72 1389.72\\
0.74 1.90 1391.55 1391.55\\
0.75 1.90 1393.34 1393.34\\
0.77 1.90 1395.09 1395.09\\
0.78 1.90 1396.78 1396.78\\
0.80 1.90 1398.44 1398.44\\
0.82 1.90 1400.05 1400.05\\
0.83 1.90 1401.61 1401.61\\
0.85 1.90 1403.13 1403.13\\
0.86 1.90 1404.60 1404.60\\
0.88 1.90 1406.03 1406.03\\
0.90 1.90 1407.41 1407.41\\
0.91 1.90 1408.75 1408.75\\
0.93 1.90 1410.05 1410.05\\
0.94 1.90 1411.30 1411.30\\
0.96 1.90 1412.50 1412.50\\
0.98 1.90 1413.66 1413.66\\
0.99 1.90 1414.78 1414.78\\
1.01 1.90 1415.85 1415.85\\
1.02 1.90 1416.87 1416.87\\
1.04 1.90 1417.85 1417.85\\
1.06 1.90 1418.79 1418.79\\
1.07 1.90 1419.68 1419.68\\
1.09 1.90 1420.52 1420.52\\
1.10 1.90 1421.32 1421.32\\
1.12 1.90 1422.08 1422.08\\
1.14 1.90 1422.79 1422.79\\
1.15 1.90 1423.45 1423.45\\
1.17 1.90 1424.08 1424.08\\
1.18 1.90 1424.65 1424.65\\
1.20 1.90 1425.18 1425.18\\
1.22 1.90 1425.67 1425.67\\
1.23 1.90 1426.11 1426.11\\
1.25 1.90 1426.51 1426.51\\
1.26 1.90 1426.86 1426.86\\
1.28 1.90 1427.17 1427.17\\
1.30 1.90 1427.43 1427.43\\
1.31 1.90 1427.65 1427.65\\
1.33 1.90 1427.82 1427.82\\
1.34 1.90 1427.95 1427.95\\
1.36 1.90 1428.03 1428.03\\
1.38 1.90 1428.07 1428.07\\
1.39 1.90 1428.06 1428.06\\
1.41 1.90 1428.01 1428.01\\
1.42 1.90 1427.91 1427.91\\
1.44 1.90 1427.77 1427.77\\
1.46 1.90 1427.58 1427.58\\
1.47 1.90 1427.35 1427.35\\
1.49 1.90 1427.07 1427.07\\
1.50 1.90 1426.75 1426.75\\
1.52 1.90 1426.39 1426.39\\
1.54 1.90 1425.97 1425.97\\
1.55 1.90 1425.52 1425.52\\
1.57 1.90 1425.02 1425.02\\
1.58 1.90 1424.47 1424.47\\
1.60 1.90 1423.88 1423.88\\
1.62 1.90 1423.25 1423.25\\
1.63 1.90 1422.57 1422.57\\
1.65 1.90 1421.84 1421.84\\
1.66 1.90 1421.07 1421.07\\
1.68 1.90 1420.26 1420.26\\
1.70 1.90 1419.40 1419.40\\
1.71 1.90 1418.49 1418.49\\
1.73 1.90 1417.54 1417.54\\
1.74 1.90 1416.55 1416.55\\
1.76 1.90 1415.51 1415.51\\
1.78 1.90 1414.42 1414.42\\
1.79 1.90 1413.29 1413.29\\
1.81 1.90 1412.12 1412.12\\
1.82 1.90 1410.90 1410.90\\
1.84 1.90 1409.64 1409.64\\
1.86 1.90 1408.33 1408.33\\
1.87 1.90 1406.98 1406.98\\
1.89 1.90 1405.58 1405.58\\
1.90 1.90 1404.13 1404.13\\
1.92 1.90 1402.65 1402.65\\
1.94 1.90 1401.11 1401.11\\
1.95 1.90 1399.54 1399.54\\
1.97 1.90 1397.91 1397.91\\
1.98 1.90 1396.24 1396.24\\
2.00 1.90 1394.53 1394.53\\
2.02 1.90 1392.77 1392.77\\
2.03 1.90 1390.97 1390.97\\
2.05 1.90 1389.13 1389.13\\
2.06 1.90 1387.23 1387.23\\
2.08 1.90 1385.30 1385.30\\
2.10 1.90 1383.31 1383.31\\
2.11 1.90 1381.29 1381.29\\
2.13 1.90 1379.22 1379.22\\
2.14 1.90 1377.10 1377.10\\
2.16 1.90 1374.94 1374.94\\
2.18 1.90 1372.73 1372.73\\
2.19 1.90 1370.48 1370.48\\
2.21 1.90 1368.19 1368.19\\
2.22 1.90 1365.85 1365.85\\
2.24 1.90 1363.46 1363.46\\
2.26 1.90 1361.03 1361.03\\
2.27 1.90 1358.55 1358.55\\
2.29 1.90 1356.03 1356.03\\
2.30 1.90 1353.47 1353.47\\
2.32 1.90 1350.86 1350.86\\
2.34 1.90 1348.20 1348.20\\
2.35 1.90 1345.50 1345.50\\
2.37 1.90 1342.76 1342.76\\
2.38 1.90 1339.97 1339.97\\
2.40 1.90 1337.14 1337.14\\
2.42 1.90 1334.26 1334.26\\
2.43 1.90 1331.33 1331.33\\
2.45 1.90 1328.36 1328.36\\
2.46 1.90 1325.35 1325.35\\
2.48 1.90 1322.29 1322.29\\
2.50 1.90 1319.19 1319.19\\
2.51 1.90 1316.04 1316.04\\
2.53 1.90 1312.84 1312.84\\
2.54 1.90 1309.61 1309.61\\
2.56 1.90 1306.32 1306.32\\
2.58 1.90 1303.00 1303.00\\
2.59 1.90 1299.62 1299.62\\
2.61 1.90 1296.20 1296.20\\
2.62 1.90 1292.74 1292.74\\
2.64 1.90 1289.23 1289.23\\
2.66 1.90 1285.68 1285.68\\
2.67 1.90 1282.08 1282.08\\
2.69 1.90 1278.44 1278.44\\
2.70 1.90 1274.76 1274.76\\
2.72 1.90 1271.02 1271.02\\
2.74 1.90 1267.25 1267.25\\
2.75 1.90 1263.42 1263.42\\
2.77 1.90 1259.56 1259.56\\
2.78 1.90 1255.65 1255.65\\
2.80 1.90 1251.69 1251.69\\
2.82 1.90 1247.69 1247.69\\
2.83 1.90 1243.64 1243.64\\
2.85 1.90 1239.55 1239.55\\
